Time,Stress
15366,0.666667
15367,0.153846
15368,0.666667
15369,0.153846
15370,0.717949
15371,0.153846
15372,0.666667
15373,0.153846
15374,0.666667
15375,0.153846
15376,0.666667
15377,0.153846
15378,0.666667
15379,0.153846
15380,0.666667
15381,0.128205
15382,0.666667
15383,0.153846
15384,0.666667
15385,0.153846
15386,0.666667
15387,0.153846
15388,0.666667
15389,0.153846
15390,0.666667
15391,0.153846
15392,0.717949
15393,0.153846
15394,0.666667
15395,0.153846
15396,0.666667
15397,0.128205
15398,0.666667
15399,0.153846
15400,0.666667
15401,0.153846
15402,0.666667
15403,0.153846
15404,0.666667
15405,0.153846
15406,0.666667
15407,0.153846
15408,0.666667
15409,0.153846
15410,0.666667
15411,0.153846
15412,0.666667
15413,0.153846
15414,0.717949
15415,0.153846
15416,0.666667
15417,0.153846
15418,0.666667
15419,0.153846
15420,0.666667
15421,0.153846
15422,0.666667
15423,0.153846
15424,0.666667
15425,0.153846
15426,0.666667
15427,0.153846
15428,0.666667
15429,0.153846
15430,0.692308
15431,0.205128
15432,0.666667
15433,0.128205
15434,0.666667
15435,0.153846
15436,0.666667
15437,0.153846
15438,0.666667
15439,0.153846
15440,0.666667
15441,0.153846
15442,0.666667
15443,0.153846
15444,0.717949
15445,0.153846
15446,0.666667
15447,0.153846
15448,0.666667
15449,0.153846
15450,0.666667
15451,0.153846
15452,0.666667
15453,0.153846
15454,0.666667
15455,0.153846
15456,0.666667
15457,0.153846
15458,0.666667
15459,0.153846
15460,0.666667
15461,0.153846
15462,0.666667
15463,0.128205
15464,0.666667
15465,0.153846
15466,0.666667
15467,0.153846
15468,0.666667
15469,0.153846
15470,0.666667
15471,0.153846
15472,0.666667
15473,0.153846
15474,0.717949
15475,0.153846
15476,0.666667
15477,0.128205
15478,0.666667
15479,0.153846
15480,0.666667
15481,0.153846
15482,0.666667
15483,0.153846
15484,0.666667
15485,0.153846
15486,0.769231
15487,0.230769
15488,0.717949
15489,0.230769
15490,0.717949
15491,0.230769
15492,0.717949
15493,0.230769
15494,0.717949
15495,0.230769
15496,0.717949
15497,0.230769
15498,0.717949
15499,0.230769
15500,0.769231
15501,0.230769
15502,0.717949
15503,0.230769
15504,0.717949
15505,0.230769
15506,0.717949
15507,0.230769
15508,0.769231
15509,0.230769
15510,0.666667
15511,0.205128
15512,0.666667
15513,0.205128
15514,0.666667
15515,0.205128
15516,0.666667
15517,0.205128
15518,0.666667
15519,0.205128
15520,0.666667
15521,0.205128
15522,0.666667
15523,0.205128
15524,0.666667
15525,0.205128
15526,0.666667
15527,0.205128
15528,0.666667
15529,0.205128
15530,0.666667
15531,0.205128
15532,0.666667
15533,0.205128
15534,0.666667
15535,0.0512821
15536,0.666667
15537,0.205128
15538,0.666667
15539,0.205128
15540,0.666667
15541,0.205128
15542,0.666667
15543,0.205128
15544,0.666667
15545,0.205128
15546,0.666667
15547,0.205128
15548,0.666667
15549,0.205128
15550,0.666667
15551,0.205128
15552,0.666667
15553,0.205128
15554,0.666667
15555,0.205128
15556,0.666667
15557,0.205128
15558,0.666667
15559,0.205128
15560,0.666667
15561,0.205128
15562,0.666667
15563,0.205128
15564,0.666667
15565,0.205128
15566,0.666667
15567,0.205128
15568,0.666667
15569,0.205128
15570,0.666667
15571,0.205128
15572,0.666667
15573,0.0512821
15574,0.666667
15575,0.205128
15576,0.666667
15577,0.205128
15578,0.666667
15579,0.205128
15580,0.666667
15581,0.205128
15582,0.666667
15583,0.205128
15584,0.666667
15585,0.205128
15586,0.666667
15587,0.205128
15588,0.666667
15589,0.205128
15590,0.666667
15591,0.205128
15592,0.666667
15593,0.205128
15594,0.666667
15595,0.205128
15596,0.666667
15597,0.205128
15598,0.666667
15599,0.205128
15600,0.666667
15601,0.0512821
15602,0.666667
15603,0.205128
15604,0.666667
15605,0.205128
15606,0.666667
15607,0.205128
15608,0.666667
15609,0.205128
15610,0.666667
15611,0.205128
15612,0.666667
15613,0.205128
15614,0.666667
15615,0.205128
15616,0.666667
15617,0.0512821
15618,0.666667
15619,0.205128
15620,0.666667
15621,0.205128
15622,0.666667
15623,0.205128
15624,0.666667
15625,0.205128
15626,0.666667
15627,0.205128
15628,0.666667
15629,0.205128
15630,0.666667
15631,0.205128
15632,0.666667
15633,0.205128
15634,0.666667
15635,0.205128
15636,0.666667
15637,0.0512821
15638,0.666667
15639,0.205128
15640,0.666667
15641,0.205128
15642,0.666667
15643,0.205128
15644,0.666667
15645,0.205128
15646,0.666667
15647,0.205128
15648,0.666667
15649,0.205128
15650,0.666667
15651,0.205128
15652,0.666667
15653,0.205128
15654,0.666667
15655,0.205128
15656,0.666667
15657,0.205128
15658,0.666667
15659,0.205128
15660,0.666667
15661,0.205128
15662,0.666667
15663,0.205128
15664,0.666667
15665,0.205128
15666,0.666667
15667,0.205128
15668,0.666667
15669,0.0512821
15670,0.666667
15671,0.205128
15672,0.666667
15673,0.205128
15674,0.666667
15675,0.205128
15676,0.666667
15677,0.205128
15678,0.666667
15679,0.205128
15680,0.666667
15681,0.205128
15682,0.666667
15683,0.205128
15684,0.666667
15685,0.205128
15686,0.666667
15687,0.205128
15688,0.666667
15689,0.205128
15690,0.666667
15691,0.205128
15692,0.666667
15693,0.205128
15694,0.666667
15695,0.0512821
15696,0.666667
15697,0.205128
15698,0.666667
15699,0.205128
15700,0.666667
15701,0.205128
15702,0.666667
15703,0.205128
15704,0.666667
15705,0.205128
15706,0.666667
15707,0.205128
15708,0.666667
15709,0.205128
15710,0.666667
15711,0.205128
15712,0.666667
15713,0.205128
15714,0.666667
15715,0.205128
15716,0.666667
15717,0.205128
15718,0.666667
15719,0.205128
15720,0.666667
15721,0.205128
15722,0.666667
15723,0.205128
15724,0.666667
15725,0.205128
15726,0.666667
15727,0.205128
15728,0.666667
15729,0.0512821
15730,0.666667
15731,0.205128
15732,0.666667
15733,0.205128
15734,0.666667
15735,0.205128
15736,0.666667
15737,0.205128
15738,0.666667
15739,0.205128
15740,0.666667
15741,0.205128
15742,0.666667
15743,0.205128
15744,0.666667
15745,0.205128
15746,0.666667
15747,0.205128
15748,0.666667
15749,0.205128
15750,0.666667
15751,0.205128
15752,0.666667
15753,0.205128
15754,0.666667
15755,0.0512821
15756,0.666667
15757,0.205128
15758,0.666667
15759,0.205128
15760,0.666667
15761,0.205128
15762,0.666667
15763,0.205128
15764,0.666667
15765,0.205128
15766,0.666667
15767,0.205128
15768,0.666667
15769,0.205128
15770,0.666667
15771,0.205128
15772,0.666667
15773,0.205128
15774,0.666667
15775,0.205128
15776,0.666667
15777,0.205128
15778,0.666667
15779,0.205128
15780,0.666667
15781,0.205128
15782,0.666667
15783,0.205128
15784,0.666667
15785,0.0512821
15786,0.666667
15787,0.205128
15788,0.666667
15789,0.205128
15790,0.666667
15791,0.205128
15792,0.666667
15793,0.205128
15794,0.666667
15795,0.205128
15796,0.666667
15797,0.205128
15798,0.666667
15799,0.205128
15800,0.666667
15801,0.205128
15802,0.666667
15803,0.205128
15804,0.666667
15805,0.0512821
15806,0.666667
15807,0.205128
15808,0.666667
15809,0.205128
15810,0.666667
15811,0.205128
15812,0.666667
15813,0.205128
15814,0.666667
15815,0.205128
15816,0.666667
15817,0.205128
15818,0.666667
15819,0.205128
15820,0.666667
15821,0.205128
15822,0.666667
15823,0.205128
15824,0.666667
15825,0.205128
15826,0.666667
15827,0.0512821
15828,0.666667
15829,0.205128
15830,0.666667
15831,0.205128
15832,0.666667
15833,0.205128
15834,0.666667
15835,0.205128
15836,0.666667
15837,0.205128
15838,0.666667
15839,0.205128
15840,0.666667
15841,0.205128
15842,0.666667
15843,0.205128
15844,0.666667
15845,0.205128
15846,0.666667
15847,0.205128
15848,0.666667
15849,0.205128
15850,0.666667
15851,0.230769
15852,0.74359
15853,0.230769
15854,0.717949
15855,0.230769
15856,0.717949
15857,0.230769
15858,0.717949
15859,0.230769
15860,0.717949
15861,0.230769
15862,0.769231
15863,0.230769
15864,0.717949
15865,0.230769
15866,0.769231
15867,0.230769
15868,0.717949
15869,0.230769
15870,0.717949
15871,0.230769
15872,0.769231
15873,0.230769
15874,0.717949
15875,0.230769
15876,0.717949
15877,0.230769
15878,0.717949
15879,0.230769
15880,0.717949
15881,0.230769
15882,0.717949
15883,0.230769
15884,0.769231
15885,0.205128
15886,0.666667
15887,0.205128
15888,0.666667
15889,0.205128
15890,0.666667
15891,0.0512821
15892,0.666667
15893,0.205128
15894,0.666667
15895,0.205128
15896,0.666667
15897,0.205128
15898,0.666667
15899,0.205128
15900,0.666667
15901,0.205128
15902,0.666667
15903,0.205128
15904,0.666667
15905,0.205128
15906,0.666667
15907,0.205128
15908,0.666667
15909,0.205128
15910,0.666667
15911,0.205128
15912,0.666667
15913,0.205128
15914,0.666667
15915,0.205128
15916,0.666667
15917,0.0512821
15918,0.666667
15919,0.205128
15920,0.666667
15921,0.205128
15922,0.666667
15923,0.205128
15924,0.666667
15925,0.205128
15926,0.666667
15927,0.205128
15928,0.666667
15929,0.205128
15930,0.666667
15931,0.205128
15932,0.666667
15933,0.205128
15934,0.666667
15935,0.0512821
15936,0.666667
15937,0.205128
15938,0.666667
15939,0.205128
15940,0.666667
15941,0.205128
15942,0.666667
15943,0.205128
15944,0.666667
15945,0.205128
15946,0.666667
15947,0.205128
15948,0.666667
15949,0.205128
15950,0.666667
15951,0.205128
15952,0.666667
15953,0.205128
15954,0.666667
15955,0.205128
15956,0.666667
15957,0.205128
15958,0.666667
15959,0.205128
15960,0.666667
15961,0.205128
15962,0.666667
15963,0.0512821
15964,0.666667
15965,0.205128
15966,0.666667
15967,0.205128
15968,0.666667
15969,0.205128
15970,0.666667
15971,0.205128
15972,0.666667
15973,0.205128
15974,0.666667
15975,0.205128
15976,0.666667
15977,0.205128
15978,0.666667
15979,0.205128
15980,0.666667
15981,0.205128
15982,0.666667
15983,0.205128
15984,0.666667
15985,0.205128
15986,0.666667
15987,0.0512821
15988,0.666667
15989,0.205128
15990,0.666667
15991,0.205128
15992,0.666667
15993,0.205128
15994,0.666667
15995,0.205128
15996,0.666667
15997,0.205128
15998,0.666667
15999,0.205128
16000,0.666667
16001,0.205128
16002,0.666667
16003,0.205128
16004,0.666667
16005,0.230769
16006,0.74359
16007,0.230769
16008,0.717949
16009,0.230769
16010,0.717949
16011,0.230769
16012,0.769231
16013,0.230769
16014,0.717949
16015,0.230769
16016,0.717949
16017,0.230769
16018,0.717949
16019,0.230769
16020,0.717949
16021,0.230769
16022,0.717949
16023,0.230769
16024,0.717949
16025,0.230769
16026,0.717949
16027,0.230769
16028,0.74359
16029,0.153846
16030,0.666667
16031,0.153846
16032,0.666667
16033,0.153846
16034,0.666667
16035,0.128205
16036,0.692308
16037,0.128205
16038,0.666667
16039,0.153846
16040,0.666667
16041,0.153846
16042,0.666667
16043,0.153846
16044,0.666667
16045,0.153846
16046,0.666667
16047,0.153846
16048,0.666667
16049,0.153846
16050,0.717949
16051,0.153846
16052,0.666667
16053,0.153846
16054,0.666667
16055,0.153846
16056,0.666667
16057,0.153846
16058,0.666667
16059,0.153846
16060,0.666667
16061,0.153846
16062,0.666667
16063,0.128205
16064,0.666667
16065,0.153846
16066,0.666667
16067,0.153846
16068,0.666667
16069,0.153846
16070,0.666667
16071,0.153846
16072,0.717949
16073,0.153846
16074,0.666667
16075,0.205128
16076,0.692308
16077,0.102564
16078,0.692308
16079,0.153846
16080,0.666667
16081,0.153846
16082,0.666667
16083,0.153846
16084,0.666667
16085,0.153846
16086,0.666667
16087,0.102564
16088,0.666667
16089,0.153846
16090,0.666667
16091,0.153846
16092,0.666667
16093,0.153846
16094,0.666667
16095,0.153846
16096,0.666667
16097,0.153846
16098,0.666667
16099,0.153846
16100,0.666667
16101,0.128205
16102,0.666667
16103,0.153846
16104,0.666667
16105,0.153846
16106,0.666667
16107,0.153846
16108,0.666667
16109,0.153846
16110,0.666667
16111,0.153846
16112,0.717949
16113,0.153846
16114,0.666667
16115,0.153846
16116,0.666667
16117,0.128205
16118,0.666667
16119,0.153846
16120,0.666667
16121,0.153846
16122,0.717949
16123,0.153846
16124,0.666667
16125,0.153846
16126,0.666667
16127,0.153846
16128,0.666667
16129,0.153846
16130,0.666667
16131,0.153846
16132,0.666667
16133,0.128205
16134,0.666667
16135,0.153846
16136,0.666667
16137,0.153846
16138,0.666667
16139,0.153846
16140,0.666667
16141,0.153846
16142,0.666667
16143,0.153846
16144,0.666667
16145,0.153846
16146,0.717949
16147,0.153846
16148,0.666667
16149,0.153846
16150,0.666667
16151,0.153846
16152,0.666667
16153,0.153846
16154,0.666667
16155,0.0769231
16156,0.641026
16157,0.0769231
16158,0.641026
16159,0.0769231
16160,0.641026
16161,0.0769231
16162,0.666667
16163,0.153846
16164,0.666667
16165,0.153846
16166,0.666667
16167,0.153846
16168,0.666667
16169,0.153846
16170,0.666667
16171,0.128205
16172,0.666667
16173,0.153846
16174,0.666667
16175,0.153846
16176,0.666667
16177,0.153846
16178,0.666667
16179,0.153846
16180,0.666667
16181,0.153846
16182,0.666667
16183,0.153846
16184,0.666667
16185,0.153846
16186,0.666667
16187,0.153846
16188,0.666667
16189,0.153846
16190,0.717949
16191,0.153846
16192,0.666667
16193,0.153846
16194,0.666667
16195,0.153846
16196,0.666667
16197,0.153846
16198,0.666667
16199,0.153846
16200,0.666667
16201,0.128205
16202,0.666667
16203,0.153846
16204,0.666667
16205,0.153846
16206,0.666667
16207,0.153846
16208,0.666667
16209,0.153846
16210,0.666667
16211,0.153846
16212,0.717949
16213,0.153846
16214,0.666667
16215,0.153846
16216,0.666667
16217,0.153846
16218,0.666667
16219,0.153846
16220,0.666667
16221,0.153846
16222,0.666667
16223,0.153846
16224,0.666667
16225,0.153846
16226,0.666667
16227,0.153846
16228,0.666667
16229,0.0769231
16230,0.589744
16231,0.0769231
16232,0.692308
16233,0.0769231
16234,0.692308
16235,0.205128
16236,0.666667
16237,0.153846
16238,0.666667
16239,0.102564
16240,0.538462
16241,0.102564
16242,0.769231
16243,0.230769
16244,0.717949
16245,0.230769
16246,0.717949
16247,0.230769
16248,0.717949
16249,0.230769
16250,0.717949
16251,0.230769
16252,0.769231
16253,0.230769
16254,0.717949
16255,0.230769
16256,0.717949
16257,0.230769
16258,0.717949
16259,0.230769
16260,0.717949
16261,0.230769
16262,0.717949
16263,0.230769
16264,0.717949
16265,0.230769
16266,0.717949
16267,0.230769
16268,0.769231
16269,0.230769
16270,0.717949
16271,0.230769
16272,0.717949
16273,0.230769
16274,0.717949
16275,0.230769
16276,0.769231
16277,0.102564
16278,0.538462
16279,0.102564
16280,0.538462
16281,0.102564
16282,0.538462
16283,0.102564
16284,0.538462
16285,0.102564
16286,0.538462
16287,0.102564
16288,0.538462
16289,0.102564
16290,0.538462
16291,0.102564
16292,0.538462
16293,0.102564
16294,0.538462
16295,0.102564
16296,0.538462
16297,0.102564
16298,0.538462
16299,0.102564
16300,0.538462
16301,0.102564
16302,0.538462
16303,0.102564
16304,0.538462
16305,0.102564
16306,0.538462
16307,0.102564
16308,0.538462
16309,0.102564
16310,0.538462
16311,0.102564
16312,0.538462
16313,0.102564
16314,0.538462
16315,0.102564
16316,0.538462
16317,0.102564
16318,0.538462
16319,0.102564
16320,0.538462
16321,0.025641
16322,0.538462
16323,0.102564
16324,0.538462
16325,0.102564
16326,0.538462
16327,0.102564
16328,0.538462
16329,0.102564
16330,0.538462
16331,0.102564
16332,0.538462
16333,0.102564
16334,0.538462
16335,0.102564
16336,0.538462
16337,0.102564
16338,0.538462
16339,0.102564
16340,0.538462
16341,0.102564
16342,0.538462
16343,0.102564
16344,0.692308
16345,0.102564
16346,0.692308
16347,0.0769231
16348,0.692308
16349,0.102564
16350,0.692308
16351,0.102564
16352,0.692308
16353,0.102564
16354,0.692308
16355,0.102564
16356,0.692308
16357,-0.0512821
16358,0.410256
16359,-0.0512821
16360,0.410256
16361,-0.0512821
16362,0.410256
16363,-0.0512821
16364,0.410256
16365,-0.0512821
16366,0.692308
16367,-0.0512821
16368,0.410256
16369,-0.153846
16370,0.410256
16371,-0.0512821
16372,0.410256
16373,-0.0512821
16374,0.410256
16375,-0.0512821
16376,0.692308
16377,0.102564
16378,0.692308
16379,0.102564
16380,0.692308
16381,0.102564
16382,0.538462
16383,0.102564
16384,0.538462
16385,0.102564
16386,0.589744
16387,0.102564
16388,0.538462
16389,0.102564
16390,0.538462
16391,0.102564
16392,0.538462
16393,0.102564
16394,0.538462
16395,0.102564
16396,0.692308
16397,-0.0512821
16398,0.410256
16399,-0.0512821
16400,0.410256
16401,-0.0512821
16402,0.692308
16403,0.153846
16404,0.666667
16405,0.153846
16406,0.666667
16407,0.102564
16408,0.538462
16409,0.102564
16410,0.538462
16411,0.102564
16412,0.74359
16413,0.230769
16414,0.717949
16415,0.230769
16416,0.717949
16417,0.230769
16418,0.769231
16419,0.230769
16420,0.717949
16421,0.230769
16422,0.717949
16423,0.230769
16424,0.717949
16425,0.230769
16426,0.769231
16427,0.230769
16428,0.717949
16429,0.230769
16430,0.717949
16431,0.230769
16432,0.717949
16433,0.230769
16434,0.717949
16435,0.230769
16436,0.769231
16437,0.230769
16438,0.717949
16439,0.230769
16440,0.717949
16441,0.230769
16442,0.717949
16443,0.230769
16444,0.74359
16445,0.102564
16446,0.538462
16447,0.102564
16448,0.538462
16449,0.102564
16450,0.666667
16451,0.153846
16452,0.666667
16453,0.0769231
16454,0.538462
16455,0.102564
16456,0.538462
16457,0.025641
16458,0.538462
16459,0.102564
16460,0.641026
16461,0.0769231
16462,0.641026
16463,0.0769231
16464,0.666667
16465,0.153846
16466,0.666667
16467,0.102564
16468,0.538462
16469,0.102564
16470,0.538462
16471,0.102564
16472,0.769231
16473,0.230769
16474,0.717949
16475,0.230769
16476,0.769231
16477,0.230769
16478,0.717949
16479,0.230769
16480,0.717949
16481,0.230769
16482,0.717949
16483,0.230769
16484,0.717949
16485,0.230769
16486,0.717949
16487,0.230769
16488,0.717949
16489,0.230769
16490,0.717949
16491,0.230769
16492,0.769231
16493,0.230769
16494,0.717949
16495,0.230769
16496,0.717949
16497,0.230769
16498,0.769231
16499,0.230769
16500,0.717949
16501,0.230769
16502,0.717949
16503,0.230769
16504,0.717949
16505,0.230769
16506,0.717949
16507,0.230769
16508,0.769231
16509,0.230769
16510,0.717949
16511,0.230769
16512,0.717949
16513,0.230769
16514,0.717949
16515,0.230769
16516,0.717949
16517,0.230769
16518,0.769231
16519,0.230769
16520,0.717949
16521,0.230769
16522,0.717949
16523,0.230769
16524,0.717949
16525,0.230769
16526,0.769231
16527,0.230769
16528,0.769231
16529,0.230769
16530,0.717949
16531,0.230769
16532,0.717949
16533,0.230769
16534,0.717949
16535,0.230769
16536,0.769231
16537,0.230769
16538,0.717949
16539,0.230769
16540,0.717949
16541,0.230769
16542,0.717949
16543,0.230769
16544,0.769231
16545,0.230769
16546,0.717949
16547,0.230769
16548,0.717949
16549,0.230769
16550,0.717949
16551,0.230769
16552,0.717949
16553,0.230769
16554,0.769231
16555,0.230769
16556,0.717949
16557,0.230769
16558,0.717949
16559,0.230769
16560,0.717949
16561,0.230769
16562,0.769231
16563,0.230769
16564,0.717949
16565,0.230769
16566,0.717949
16567,0.230769
16568,0.769231
16569,0.230769
16570,0.717949
16571,0.230769
16572,0.717949
16573,0.230769
16574,0.769231
16575,0.230769
16576,0.717949
16577,0.230769
16578,0.717949
16579,0.230769
16580,0.717949
16581,0.230769
16582,0.769231
16583,0.230769
16584,0.717949
16585,0.230769
16586,0.717949
16587,0.230769
16588,0.717949
16589,0.230769
16590,0.717949
16591,0.230769
16592,0.717949
16593,0.230769
16594,0.717949
16595,0.230769
16596,0.769231
16597,0.230769
16598,0.717949
16599,0.230769
16600,0.717949
16601,0.230769
16602,0.717949
16603,0.230769
16604,0.717949
16605,0.230769
16606,0.717949
16607,0.230769
16608,0.769231
16609,0.230769
16610,0.717949
16611,0.230769
16612,0.717949
16613,0.230769
16614,0.717949
16615,0.230769
16616,0.769231
16617,0.230769
16618,0.717949
16619,0.230769
16620,0.717949
16621,0.102564
16622,0.538462
16623,0.102564
16624,0.538462
16625,0.102564
16626,0.538462
16627,0.102564
16628,0.538462
16629,0.102564
16630,0.538462
16631,0.102564
16632,0.538462
16633,0.102564
16634,0.717949
16635,0.230769
16636,0.769231
16637,0.230769
16638,0.717949
16639,0.230769
16640,0.717949
16641,0.230769
16642,0.717949
16643,0.230769
16644,0.769231
16645,0.230769
16646,0.717949
16647,0.230769
16648,0.717949
16649,0.230769
16650,0.769231
16651,0.230769
16652,0.717949
16653,0.230769
16654,0.717949
16655,0.230769
16656,0.769231
16657,0.230769
16658,0.717949
16659,0.230769
16660,0.717949
16661,0.230769
16662,0.717949
16663,0.230769
16664,0.717949
16665,0.230769
16666,0.769231
16667,0.102564
16668,0.538462
16669,0.102564
16670,0.538462
16671,0.102564
16672,0.666667
16673,0.153846
16674,0.666667
16675,0.153846
16676,0.666667
16677,0.102564
16678,0.692308
16679,0.102564
16680,0.538462
16681,0.102564
16682,0.538462
16683,0.102564
16684,0.538462
16685,0.102564
16686,0.589744
16687,0.102564
16688,0.538462
16689,0.102564
16690,0.538462
16691,0.102564
16692,0.538462
16693,0.102564
16694,0.538462
16695,0.102564
16696,0.74359
16697,0.230769
16698,0.769231
16699,0.230769
16700,0.717949
16701,0.230769
16702,0.717949
16703,0.230769
16704,0.717949
16705,0.230769
16706,0.717949
16707,0.230769
16708,0.717949
16709,0.230769
16710,0.717949
16711,0.230769
16712,0.769231
16713,0.230769
16714,0.717949
16715,0.230769
16716,0.717949
16717,0.230769
16718,0.769231
16719,0.230769
16720,0.717949
16721,0.230769
16722,0.717949
16723,0.230769
16724,0.769231
16725,0.230769
16726,0.717949
16727,0.230769
16728,0.717949
16729,0.230769
16730,0.717949
16731,0.230769
16732,0.717949
16733,0.230769
16734,0.717949
16735,0.230769
16736,0.717949
16737,0.230769
16738,0.717949
16739,0.230769
16740,0.769231
16741,0.230769
16742,0.717949
16743,0.230769
16744,0.717949
16745,0.230769
16746,0.717949
16747,0.230769
16748,0.717949
16749,0.230769
16750,0.717949
16751,0.230769
16752,0.769231
16753,0.230769
16754,0.717949
16755,0.230769
16756,0.717949
16757,0.230769
16758,0.717949
16759,0.230769
16760,0.717949
16761,0.230769
16762,0.717949
16763,0.230769
16764,0.717949
16765,0.230769
16766,0.717949
16767,0.230769
16768,0.717949
16769,0.230769
16770,0.769231
16771,0.230769
16772,0.717949
16773,0.230769
16774,0.717949
16775,0.230769
16776,0.717949
16777,0.230769
16778,0.717949
16779,0.230769
16780,0.769231
16781,0.230769
16782,0.717949
16783,0.230769
16784,0.717949
16785,0.230769
16786,0.717949
16787,0.230769
16788,0.717949
16789,0.230769
16790,0.769231
16791,0.230769
16792,0.717949
16793,0.230769
16794,0.717949
16795,0.230769
16796,0.769231
16797,0.102564
16798,0.538462
16799,0.102564
16800,0.538462
16801,0.102564
16802,0.538462
16803,0.102564
16804,0.538462
16805,0.102564
16806,0.538462
16807,0.102564
16808,0.538462
16809,0.102564
16810,0.538462
16811,0.102564
16812,0.538462
16813,0.102564
16814,0.538462
16815,0.102564
16816,0.538462
16817,0.025641
16818,0.538462
16819,0.102564
16820,0.538462
16821,0.102564
16822,0.538462
16823,0.102564
16824,0.538462
16825,0.102564
16826,0.538462
16827,0.102564
16828,0.538462
16829,0.102564
16830,0.538462
16831,0.102564
16832,0.538462
16833,0.102564
16834,0.538462
16835,0.102564
16836,0.538462
16837,0.102564
16838,0.538462
16839,0.102564
16840,0.538462
16841,0.102564
16842,0.589744
16843,0.102564
16844,0.538462
16845,0.102564
16846,0.538462
16847,0.102564
16848,0.538462
16849,0.102564
16850,0.538462
16851,0.102564
16852,0.538462
16853,0.102564
16854,0.538462
16855,0.102564
16856,0.538462
16857,0.102564
16858,0.538462
16859,0.102564
16860,0.538462
16861,0.102564
16862,0.538462
16863,0.102564
16864,0.538462
16865,0.102564
16866,0.538462
16867,0.102564
16868,0.538462
16869,0.102564
16870,0.538462
16871,0.102564
16872,0.538462
16873,0.102564
16874,0.538462
16875,-0.384615
16876,0.538462
16877,0.102564
16878,0.692308
16879,0.102564
16880,0.538462
16881,0.102564
16882,0.538462
16883,0.102564
16884,0.538462
16885,0.102564
16886,0.538462
16887,0.102564
16888,0.538462
16889,0.102564
16890,0.538462
16891,0.102564
16892,0.692308
16893,0.102564
16894,0.538462
16895,0.102564
16896,0.538462
16897,0.102564
16898,0.538462
16899,0.102564
16900,0.538462
16901,0.102564
16902,0.538462
16903,0.102564
16904,0.538462
16905,0.102564
16906,0.538462
16907,0.102564
16908,0.538462
16909,0.102564
16910,0.564103
16911,0.102564
16912,0.538462
16913,0.102564
16914,0.538462
16915,0.102564
16916,0.538462
16917,0.102564
16918,0.538462
16919,0.102564
16920,0.538462
16921,0.102564
16922,0.538462
16923,0.102564
16924,0.538462
16925,0.102564
16926,0.538462
16927,0.102564
16928,0.538462
16929,0.102564
16930,0.538462
16931,0.102564
16932,0.538462
16933,0.102564
16934,0.538462
16935,0.102564
16936,0.538462
16937,0.102564
16938,0.538462
16939,-0.384615
16940,0.538462
16941,0.102564
16942,0.538462
16943,0.102564
16944,0.538462
16945,0.102564
16946,0.538462
16947,0.102564
16948,0.538462
16949,0.102564
16950,0.538462
16951,0.102564
16952,0.538462
16953,0.102564
16954,0.538462
16955,0.102564
16956,0.538462
16957,0.102564
16958,0.692308
16959,0.0769231
16960,0.692308
16961,0.102564
16962,0.692308
16963,0.102564
16964,0.538462
16965,0.102564
16966,0.538462
16967,0.102564
16968,0.538462
16969,0.102564
16970,0.538462
16971,0.102564
16972,0.538462
16973,0.102564
16974,0.538462
16975,0.102564
16976,0.74359
16977,0.230769
16978,0.717949
16979,0.230769
16980,0.769231
16981,0.230769
16982,0.717949
16983,0.230769
16984,0.717949
16985,0.230769
16986,0.769231
16987,0.230769
16988,0.717949
16989,0.230769
16990,0.717949
16991,0.230769
16992,0.717949
16993,0.230769
16994,0.717949
16995,0.230769
16996,0.717949
16997,0.230769
16998,0.769231
16999,0.230769
17000,0.717949
17001,0.230769
17002,0.769231
17003,0.230769
17004,0.717949
17005,0.230769
17006,0.717949
17007,0.230769
17008,0.717949
17009,0.230769
17010,0.769231
17011,0.230769
17012,0.717949
17013,0.230769
17014,0.717949
17015,0.230769
17016,0.717949
17017,0.230769
17018,0.717949
17019,0.230769
17020,0.717949
17021,0.230769
17022,0.769231
17023,0.230769
17024,0.717949
17025,0.230769
17026,0.717949
17027,0.230769
17028,0.717949
17029,0.230769
17030,0.74359
17031,0.102564
17032,0.589744
17033,0.102564
17034,0.538462
17035,0.102564
17036,0.538462
17037,0.102564
17038,0.538462
17039,0.102564
17040,0.538462
17041,0.102564
17042,0.538462
17043,0.102564
17044,0.538462
17045,0.102564
17046,0.538462
17047,0.102564
17048,0.538462
17049,0.102564
17050,0.538462
17051,0.102564
17052,0.692308
17053,0.102564
17054,0.692308
17055,0.102564
17056,0.538462
17057,0.102564
17058,0.538462
17059,0.102564
17060,0.538462
17061,0.102564
17062,0.538462
17063,0.102564
17064,0.538462
17065,0.102564
17066,0.538462
17067,0.102564
17068,0.538462
17069,0.102564
17070,0.538462
17071,0.102564
17072,0.538462
17073,0.102564
17074,0.538462
17075,0.025641
17076,0.538462
17077,0.102564
17078,0.538462
17079,0.102564
17080,0.692308
17081,0.0769231
17082,0.692308
17083,0.102564
17084,0.692308
17085,0.102564
17086,0.538462
17087,0.102564
17088,0.538462
17089,0.102564
17090,0.692308
17091,0.102564
17092,0.538462
17093,0.102564
17094,0.538462
17095,0.102564
17096,0.692308
17097,0.102564
17098,0.692308
17099,0.0769231
17100,0.692308
17101,0.102564
17102,0.692308
17103,0.102564
17104,0.538462
17105,0.102564
17106,0.538462
